|                                                 Min Throughput |                                    index |     15361.3 | docs/s |
|                                     50th percentile throughput |                      auto-date-histogram |      1.5002 |     ms |
|                                     75th percentile throughput |                      auto-date-histogram |     1.50037 |     ms |
|                                    100th percentile throughput |                      auto-date-histogram |     1.50283 |     ms |
|                                         0th percentile latency |                      auto-date-histogram |     2.31532 |     ms |
|                                        10th percentile latency |                      auto-date-histogram |     3.43086 |     ms |
|                                        20th percentile latency |                      auto-date-histogram |     3.75701 |     ms |
|                                        25th percentile latency |                      auto-date-histogram |     4.00932 |     ms |
|                                        30th percentile latency |                      auto-date-histogram |     4.48556 |     ms |
|                                        40th percentile latency |                      auto-date-histogram |      23.305 |     ms |
|                                        50th percentile latency |                      auto-date-histogram |     28.9804 |     ms |
|                                        60th percentile latency |                      auto-date-histogram |     36.6671 |     ms |
|                                        70th percentile latency |                      auto-date-histogram |     50.8677 |     ms |
|                                        75th percentile latency |                      auto-date-histogram |     59.9082 |     ms |
|                                        80th percentile latency |                      auto-date-histogram |     71.2448 |     ms |
|                                        90th percentile latency |                      auto-date-histogram |     100.376 |     ms |
|                                        99th percentile latency |                      auto-date-histogram |     140.486 |     ms |
|                                      99.9th percentile latency |                      auto-date-histogram |     167.025 |     ms |
|                                       100th percentile latency |                      auto-date-histogram |       172.8 |     ms |
|                                   50th percentile service time |                      auto-date-histogram |      27.412 |     ms |
|                                   90th percentile service time |                      auto-date-histogram |     98.7729 |     ms |
|                                   99th percentile service time |                      auto-date-histogram |     138.899 |     ms |
|                                 99.9th percentile service time |                      auto-date-histogram |     165.005 |     ms |
|                                  100th percentile service time |                      auto-date-histogram |     171.351 |     ms |
|                                                     error rate |                      auto-date-histogram |           0 |      % |
|                                                 Min Throughput |              auto-date-histogram-with-tz |        1.47 |  ops/s |
|                                                Mean Throughput |              auto-date-histogram-with-tz |         1.5 |  ops/s |
|                                              Median Throughput |              auto-date-histogram-with-tz |         1.5 |  ops/s |
|                                                 Max Throughput |              auto-date-histogram-with-tz |         1.5 |  ops/s |
|                                      0th percentile throughput |              auto-date-histogram-with-tz |     1.47356 |     ms |
|                                     25th percentile throughput |              auto-date-histogram-with-tz |     1.49648 |     ms |
|                                     50th percentile throughput |              auto-date-histogram-with-tz |     1.49812 |     ms |
|                                     75th percentile throughput |              auto-date-histogram-with-tz |     1.49871 |     ms |
|                                    100th percentile throughput |              auto-date-histogram-with-tz |     1.49902 |     ms |
|                                         0th percentile latency |              auto-date-histogram-with-tz |     2.57281 |     ms |
|                                        10th percentile latency |              auto-date-histogram-with-tz |     4.76337 |     ms |
|                                        20th percentile latency |              auto-date-histogram-with-tz |     6.91758 |     ms |
|                                        25th percentile latency |              auto-date-histogram-with-tz |     9.20096 |     ms |
|                                        30th percentile latency |              auto-date-histogram-with-tz |      20.193 |     ms |
|                                        40th percentile latency |              auto-date-histogram-with-tz |     67.4989 |     ms |
|                                        50th percentile latency |              auto-date-histogram-with-tz |     132.532 |     ms |
|                                        60th percentile latency |              auto-date-histogram-with-tz |     213.201 |     ms |
|                                        70th percentile latency |              auto-date-histogram-with-tz |     327.511 |     ms |
|                                        75th percentile latency |              auto-date-histogram-with-tz |     397.443 |     ms |
|                                        80th percentile latency |              auto-date-histogram-with-tz |     477.838 |     ms |
|                                        90th percentile latency |              auto-date-histogram-with-tz |     620.576 |     ms |
|                                        99th percentile latency |              auto-date-histogram-with-tz |     932.941 |     ms |
|                                      99.9th percentile latency |              auto-date-histogram-with-tz |     1074.54 |     ms |
|                                       100th percentile latency |              auto-date-histogram-with-tz |     1213.38 |     ms |
|                                   50th percentile service time |              auto-date-histogram-with-tz |     112.109 |     ms |
|                                   90th percentile service time |              auto-date-histogram-with-tz |     610.971 |     ms |
|                                   99th percentile service time |              auto-date-histogram-with-tz |     901.967 |     ms |
|                                 99.9th percentile service time |              auto-date-histogram-with-tz |     991.643 |     ms |
|                                  100th percentile service time |              auto-date-histogram-with-tz |     1069.19 |     ms |
|                                                     error rate |              auto-date-histogram-with-tz |           0 |      % |


-----------------------------------
[INFO] SUCCESS (took 16358 seconds)
-----------------------------------
kec2-user@ip-172-31-37-174:~/osb/opensearch-benchmark-workloads\[?2004h(.venv) (.venv) [ec2-user@ip-172-31-37-174 opensearch-benchmark-workloads]$ 
