Run,Task,Operation,Time,Unit,Percentage,Run type
short_S6,100th percentile service time,date-histogram-fixed-interval,12.1565,ms,S6,short
short_S6,error rate,date-histogram-fixed-interval,0,%,S6,short
short_S6,Min Throughput,date-histogram-fixed-interval-with-tz,1.5,ops/s,S6,short
short_S6,Mean Throughput,date-histogram-fixed-interval-with-tz,1.5,ops/s,S6,short
short_S6,Median Throughput,date-histogram-fixed-interval-with-tz,1.5,ops/s,S6,short
short_S6,Max Throughput,date-histogram-fixed-interval-with-tz,1.5,ops/s,S6,short
short_S6,0th percentile throughput,date-histogram-fixed-interval-with-tz,1.50013,ms,S6,short
short_S6,25th percentile throughput,date-histogram-fixed-interval-with-tz,1.50017,ms,S6,short
short_S6,50th percentile throughput,date-histogram-fixed-interval-with-tz,1.50026,ms,S6,short
short_S6,75th percentile throughput,date-histogram-fixed-interval-with-tz,1.50048,ms,S6,short
short_S6,100th percentile throughput,date-histogram-fixed-interval-with-tz,1.50367,ms,S6,short
short_S6,0th percentile latency,date-histogram-fixed-interval-with-tz,2.28821,ms,S6,short
short_S6,10th percentile latency,date-histogram-fixed-interval-with-tz,3.23581,ms,S6,short
short_S6,20th percentile latency,date-histogram-fixed-interval-with-tz,3.57217,ms,S6,short
short_S6,25th percentile latency,date-histogram-fixed-interval-with-tz,3.7471,ms,S6,short
short_S6,30th percentile latency,date-histogram-fixed-interval-with-tz,3.94444,ms,S6,short
short_S6,40th percentile latency,date-histogram-fixed-interval-with-tz,8.81937,ms,S6,short
short_S6,50th percentile latency,date-histogram-fixed-interval-with-tz,13.1123,ms,S6,short
short_S6,60th percentile latency,date-histogram-fixed-interval-with-tz,18.1171,ms,S6,short
short_S6,70th percentile latency,date-histogram-fixed-interval-with-tz,23.6097,ms,S6,short
short_S6,75th percentile latency,date-histogram-fixed-interval-with-tz,27.0284,ms,S6,short
short_S6,80th percentile latency,date-histogram-fixed-interval-with-tz,31.0821,ms,S6,short
short_S6,90th percentile latency,date-histogram-fixed-interval-with-tz,42.1733,ms,S6,short
short_S6,99th percentile latency,date-histogram-fixed-interval-with-tz,62.3412,ms,S6,short
short_S6,99.9th percentile latency,date-histogram-fixed-interval-with-tz,78.9311,ms,S6,short
short_S6,100th percentile latency,date-histogram-fixed-interval-with-tz,91.8186,ms,S6,short
short_S6,50th percentile service time,date-histogram-fixed-interval-with-tz,11.6104,ms,S6,short
short_S6,90th percentile service time,date-histogram-fixed-interval-with-tz,40.6534,ms,S6,short
short_S6,99th percentile service time,date-histogram-fixed-interval-with-tz,60.8269,ms,S6,short
short_S6,99.9th percentile service time,date-histogram-fixed-interval-with-tz,77.1757,ms,S6,short
short_S6,100th percentile service time,date-histogram-fixed-interval-with-tz,90.4011,ms,S6,short
short_S6,error rate,date-histogram-fixed-interval-with-tz,0,%,S6,short
short_S6,Min Throughput,auto-date-histogram,1.5,ops/s,S6,short
short_S6,Mean Throughput,auto-date-histogram,1.5,ops/s,S6,short
short_S6,Median Throughput,auto-date-histogram,1.5,ops/s,S6,short
short_S6,Max Throughput,auto-date-histogram,1.5,ops/s,S6,short
short_S6,0th percentile throughput,auto-date-histogram,1.50015,ms,S6,short
short_S6,25th percentile throughput,auto-date-histogram,1.5002,ms,S6,short
short_S6,50th percentile throughput,auto-date-histogram,1.50029,ms,S6,short
short_S6,75th percentile throughput,auto-date-histogram,1.50055,ms,S6,short
short_S6,100th percentile throughput,auto-date-histogram,1.50419,ms,S6,short
short_S6,0th percentile latency,auto-date-histogram,2.08571,ms,S6,short
short_S6,10th percentile latency,auto-date-histogram,3.42385,ms,S6,short
short_S6,20th percentile latency,auto-date-histogram,3.75162,ms,S6,short
short_S6,25th percentile latency,auto-date-histogram,3.93521,ms,S6,short
short_S6,30th percentile latency,auto-date-histogram,4.22306,ms,S6,short
short_S6,40th percentile latency,auto-date-histogram,7.60234,ms,S6,short
short_S6,50th percentile latency,auto-date-histogram,9.73974,ms,S6,short
short_S6,60th percentile latency,auto-date-histogram,11.4074,ms,S6,short
short_S6,70th percentile latency,auto-date-histogram,13.8586,ms,S6,short
short_S6,75th percentile latency,auto-date-histogram,15.5398,ms,S6,short
short_S6,80th percentile latency,auto-date-histogram,17.643,ms,S6,short
short_S6,90th percentile latency,auto-date-histogram,23.8434,ms,S6,short
short_S6,99th percentile latency,auto-date-histogram,37.2547,ms,S6,short
short_S6,99.9th percentile latency,auto-date-histogram,50.5395,ms,S6,short
short_S6,100th percentile latency,auto-date-histogram,56.6029,ms,S6,short
short_S6,50th percentile service time,auto-date-histogram,8.21125,ms,S6,short
short_S6,90th percentile service time,auto-date-histogram,22.4229,ms,S6,short
short_S6,99th percentile service time,auto-date-histogram,35.7533,ms,S6,short
short_S6,99.9th percentile service time,auto-date-histogram,48.8025,ms,S6,short
short_S6,100th percentile service time,auto-date-histogram,54.6519,ms,S6,short
short_S6,error rate,auto-date-histogram,0,%,S6,short
short_S6,Min Throughput,auto-date-histogram-with-tz,1.5,ops/s,S6,short
short_S6,Mean Throughput,auto-date-histogram-with-tz,1.5,ops/s,S6,short
short_S6,Median Throughput,auto-date-histogram-with-tz,1.5,ops/s,S6,short
short_S6,Max Throughput,auto-date-histogram-with-tz,1.5,ops/s,S6,short
short_S6,0th percentile throughput,auto-date-histogram-with-tz,1.50013,ms,S6,short
short_S6,25th percentile throughput,auto-date-histogram-with-tz,1.50017,ms,S6,short
short_S6,50th percentile throughput,auto-date-histogram-with-tz,1.50026,ms,S6,short
short_S6,75th percentile throughput,auto-date-histogram-with-tz,1.50048,ms,S6,short
short_S6,100th percentile throughput,auto-date-histogram-with-tz,1.50365,ms,S6,short
short_S6,0th percentile latency,auto-date-histogram-with-tz,2.55549,ms,S6,short
short_S6,10th percentile latency,auto-date-histogram-with-tz,4.1811,ms,S6,short
short_S6,20th percentile latency,auto-date-histogram-with-tz,5.89186,ms,S6,short
short_S6,25th percentile latency,auto-date-histogram-with-tz,7.35628,ms,S6,short
short_S6,30th percentile latency,auto-date-histogram-with-tz,8.66252,ms,S6,short
short_S6,40th percentile latency,auto-date-histogram-with-tz,11.8998,ms,S6,short
short_S6,50th percentile latency,auto-date-histogram-with-tz,15.9883,ms,S6,short
short_S6,60th percentile latency,auto-date-histogram-with-tz,21.2524,ms,S6,short
short_S6,70th percentile latency,auto-date-histogram-with-tz,28.0017,ms,S6,short
short_S6,75th percentile latency,auto-date-histogram-with-tz,32.1416,ms,S6,short
short_S6,80th percentile latency,auto-date-histogram-with-tz,37.8426,ms,S6,short
short_S6,90th percentile latency,auto-date-histogram-with-tz,44.9733,ms,S6,short
short_S6,99th percentile latency,auto-date-histogram-with-tz,64.9016,ms,S6,short
short_S6,99.9th percentile latency,auto-date-histogram-with-tz,80.8292,ms,S6,short
short_S6,100th percentile latency,auto-date-histogram-with-tz,94.5552,ms,S6,short
short_S6,50th percentile service time,auto-date-histogram-with-tz,14.5226,ms,S6,short
short_S6,90th percentile service time,auto-date-histogram-with-tz,43.4943,ms,S6,short
short_S6,99th percentile service time,auto-date-histogram-with-tz,63.4085,ms,S6,short
short_S6,99.9th percentile service time,auto-date-histogram-with-tz,79.1076,ms,S6,short
short_S6,100th percentile service time,auto-date-histogram-with-tz,92.8662,ms,S6,short
short_S6,error rate,auto-date-histogram-with-tz,0,%,S6,short
short_S6,S6,short
short_S6,[WARNING] Error rate is 91.45 for operation 'index'. Please check the logs.,S6,short
short_S6,S6,short
short_S6,----------------------------------,S6,short
short_S6,[INFO] SUCCESS (took 7056 seconds),S6,short
short_S6,----------------------------------,S6,short
short_S6,kec2-user@ip-172-31-32-79:~/osb/opensearch-benchmark-workloads\[?2004h(.venv) (.venv) [ec2-user@ip-172-31-32-79 opensearch-benchmark-workloads]$,S6,short
short_S7,[0m,S7,short
short_S7,Metric,Task,Value,Unit,S7,short
short_S7,---------------------------------------------------------------:,-----------------------------------------:,------------:,-------:,S7,short
short_S7,Cumulative indexing time of primary shards,2726.94,min,S7,short
short_S7,Min cumulative indexing time across primary shards,2726.94,min,S7,short
short_S7,Median cumulative indexing time across primary shards,2726.94,min,S7,short
short_S7,Max cumulative indexing time across primary shards,2726.94,min,S7,short
short_S7,Cumulative indexing throttle time of primary shards,0,min,S7,short
short_S7,Min cumulative indexing throttle time across primary shards,0,min,S7,short
short_S7,Median cumulative indexing throttle time across primary shards,0,min,S7,short
short_S7,Max cumulative indexing throttle time across primary shards,0,min,S7,short
short_S7,Cumulative merge time of primary shards,283.542,min,S7,short
short_S7,Cumulative merge count of primary shards,519,S7,short
short_S7,Min cumulative merge time across primary shards,283.542,min,S7,short
short_S7,Median cumulative merge time across primary shards,283.542,min,S7,short
short_S7,Max cumulative merge time across primary shards,283.542,min,S7,short
short_S7,Cumulative merge throttle time of primary shards,145.119,min,S7,short
short_S7,Min cumulative merge throttle time across primary shards,145.119,min,S7,short
short_S7,Median cumulative merge throttle time across primary shards,145.119,min,S7,short
short_S7,Max cumulative merge throttle time across primary shards,145.119,min,S7,short
short_S7,Cumulative refresh time of primary shards,8.1656,min,S7,short
short_S7,Cumulative refresh count of primary shards,381,S7,short
short_S7,Min cumulative refresh time across primary shards,8.1656,min,S7,short
short_S7,Median cumulative refresh time across primary shards,8.1656,min,S7,short
short_S7,Max cumulative refresh time across primary shards,8.1656,min,S7,short
short_S7,Cumulative flush time of primary shards,1.37228,min,S7,short
short_S7,Cumulative flush count of primary shards,37,S7,short
short_S7,Min cumulative flush time across primary shards,1.37228,min,S7,short
short_S7,Median cumulative flush time across primary shards,1.37228,min,S7,short
short_S7,Max cumulative flush time across primary shards,1.37228,min,S7,short
short_S7,Total Young Gen GC time,263.255,s,S7,short
short_S7,Total Young Gen GC count,13872,S7,short
short_S7,Total Old Gen GC time,0,s,S7,short
short_S7,Total Old Gen GC count,0,S7,short
short_S7,Store size,25.0768,GB,S7,short
short_S7,Translog size,5.12227e-08,GB,S7,short
short_S7,Heap used for segments,0,MB,S7,short
short_S7,Heap used for doc values,0,MB,S7,short
short_S7,Heap used for terms,0,MB,S7,short
short_S7,Heap used for norms,0,MB,S7,short
short_S7,Heap used for points,0,MB,S7,short
short_S7,Heap used for stored fields,0,MB,S7,short
short_S7,Segment count,31,S7,short
short_S7,Min Throughput,index,15618.3,docs/s,S7,short
short_S7,Mean Throughput,index,17405.1,docs/s,S7,short
short_S7,Median Throughput,index,16487,docs/s,S7,short
short_S7,Max Throughput,index,28170.8,docs/s,S7,short
short_S7,0th percentile throughput,index,15618.3,ms,S7,short
short_S7,25th percentile throughput,index,15986.2,ms,S7,short
short_S7,50th percentile throughput,index,16486.6,ms,S7,short
short_S7,75th percentile throughput,index,17832.4,ms,S7,short
short_S7,100th percentile throughput,index,28170.8,ms,S7,short
short_S7,0th percentile latency,index,2249.28,ms,S7,short
short_S7,10th percentile latency,index,8349.31,ms,S7,short
short_S7,20th percentile latency,index,8991.18,ms,S7,short
short_S7,25th percentile latency,index,9264.57,ms,S7,short
short_S7,30th percentile latency,index,9460.93,ms,S7,short
short_S7,40th percentile latency,index,9872.43,ms,S7,short
short_S7,50th percentile latency,index,10304.1,ms,S7,short
short_S7,60th percentile latency,index,10686.2,ms,S7,short
short_S7,70th percentile latency,index,11110,ms,S7,short
short_S7,75th percentile latency,index,11355.7,ms,S7,short
short_S7,80th percentile latency,index,11671.6,ms,S7,short
short_S7,90th percentile latency,index,12506.5,ms,S7,short
short_S7,99th percentile latency,index,14123.4,ms,S7,short
short_S7,99.9th percentile latency,index,15328.9,ms,S7,short
short_S7,99.99th percentile latency,index,16256.2,ms,S7,short
short_S7,100th percentile latency,index,16554.8,ms,S7,short
short_S7,50th percentile service time,index,10303.7,ms,S7,short
short_S7,90th percentile service time,index,12503.9,ms,S7,short
short_S7,99th percentile service time,index,14122.6,ms,S7,short
short_S7,99.9th percentile service time,index,15328.9,ms,S7,short
short_S7,99.99th percentile service time,index,16256.2,ms,S7,short
short_S7,100th percentile service time,index,16554.8,ms,S7,short
short_S7,error rate,index,0,%,S7,short
short_S7,Min Throughput,wait-until-merges-finish,0.01,ops/s,S7,short
short_S7,Mean Throughput,wait-until-merges-finish,0.01,ops/s,S7,short
short_S7,Median Throughput,wait-until-merges-finish,0.01,ops/s,S7,short
short_S7,Max Throughput,wait-until-merges-finish,0.01,ops/s,S7,short
short_S7,100th percentile throughput,wait-until-merges-finish,0.00878928,ms,S7,short
short_S7,100th percentile latency,wait-until-merges-finish,113774,ms,S7,short
short_S7,100th percentile service time,wait-until-merges-finish,113774,ms,S7,short
short_S7,error rate,wait-until-merges-finish,0,%,S7,short
short_S7,Min Throughput,cheap-tip-amount,6,ops/s,S7,short
short_S7,Mean Throughput,cheap-tip-amount,6,ops/s,S7,short
short_S7,Median Throughput,cheap-tip-amount,6,ops/s,S7,short
short_S7,Max Throughput,cheap-tip-amount,6,ops/s,S7,short
short_S7,0th percentile throughput,cheap-tip-amount,5.9972,ms,S7,short
short_S7,25th percentile throughput,cheap-tip-amount,5.99963,ms,S7,short
short_S7,50th percentile throughput,cheap-tip-amount,5.9998,ms,S7,short
short_S7,75th percentile throughput,cheap-tip-amount,5.99987,ms,S7,short
short_S7,100th percentile throughput,cheap-tip-amount,5.9999,ms,S7,short
short_S7,0th percentile latency,cheap-tip-amount,1.76103,ms,S7,short
short_S7,10th percentile latency,cheap-tip-amount,4.09014,ms,S7,short
short_S7,20th percentile latency,cheap-tip-amount,4.36339,ms,S7,short
short_S7,25th percentile latency,cheap-tip-amount,4.48135,ms,S7,short
short_S7,30th percentile latency,cheap-tip-amount,4.60016,ms,S7,short
short_S7,40th percentile latency,cheap-tip-amount,4.83041,ms,S7,short
short_S7,50th percentile latency,cheap-tip-amount,5.10478,ms,S7,short
short_S7,60th percentile latency,cheap-tip-amount,5.44095,ms,S7,short
short_S7,70th percentile latency,cheap-tip-amount,5.81646,ms,S7,short
short_S7,75th percentile latency,cheap-tip-amount,6.02533,ms,S7,short
short_S7,80th percentile latency,cheap-tip-amount,6.26127,ms,S7,short
short_S7,90th percentile latency,cheap-tip-amount,6.87829,ms,S7,short
short_S7,99th percentile latency,cheap-tip-amount,9.13829,ms,S7,short
short_S7,99.9th percentile latency,cheap-tip-amount,11.2119,ms,S7,short
short_S7,99.99th percentile latency,cheap-tip-amount,14.1423,ms,S7,short
short_S7,100th percentile latency,cheap-tip-amount,15.9601,ms,S7,short
short_S7,50th percentile service time,cheap-tip-amount,4.02312,ms,S7,short
short_S7,90th percentile service time,cheap-tip-amount,5.82105,ms,S7,short
short_S7,99th percentile service time,cheap-tip-amount,8.09344,ms,S7,short
short_S7,99.9th percentile service time,cheap-tip-amount,10.0674,ms,S7,short
short_S7,99.99th percentile service time,cheap-tip-amount,13.3869,ms,S7,short
short_S7,100th percentile service time,cheap-tip-amount,15.1239,ms,S7,short
short_S7,error rate,cheap-tip-amount,0,%,S7,short
short_S7,Min Throughput,cheap-fare-amount,6,ops/s,S7,short
short_S7,Mean Throughput,cheap-fare-amount,6,ops/s,S7,short
short_S7,Median Throughput,cheap-fare-amount,6,ops/s,S7,short
short_S7,Max Throughput,cheap-fare-amount,6,ops/s,S7,short
short_S7,0th percentile throughput,cheap-fare-amount,5.99716,ms,S7,short
short_S7,25th percentile throughput,cheap-fare-amount,5.99963,ms,S7,short
short_S7,50th percentile throughput,cheap-fare-amount,5.9998,ms,S7,short
short_S7,75th percentile throughput,cheap-fare-amount,5.99986,ms,S7,short
short_S7,100th percentile throughput,cheap-fare-amount,5.9999,ms,S7,short
short_S7,0th percentile latency,cheap-fare-amount,2.36401,ms,S7,short
short_S7,10th percentile latency,cheap-fare-amount,3.88677,ms,S7,short
